state	county	name	var2	var12	var95	var100	var123	var126	var130	var133	var144	var178	var180	var182	var185	tractors
34	110	BARTON	2357	339259	6173	2010	22137	670	21468	6456	0	950	76903	0	0	322
34	130	BATES	3515	512746	10200	2467	33340	309	25528	17138	0	4156	102789	0	0	478
34	150	BENTON	2242	390088	5047	1712	7697	49	6631	5655	0	2378	42723	0	0	138
34	170	BOLLINGER	2140	277786	2719	2218	10535	0	1408	1874	0	20822	6126	31	0	64
34	190	BOONE	3108	394575	5636	3472	10355	89	1243	8854	0	5105	55058	0	0	196
34	210	BUCHANAN	2479	220090	4043	2365	23927	68	7426	4356	0	13839	22564	0	0	417
34	230	BUTLER	2950	206703	2449	3793	3753	0	312	2584	160	34124	3581	10427	0	94
34	250	CALDWELL	1904	265824	5287	1261	3779	136	10331	7721	0	1921	56128	0	0	285
34	270	CALLAWAY	3010	475857	5362	4074	15817	269	4466	13832	0	19681	38545	0	0	241
34	290	CAMDEN	1413	243454	2174	663	1214	0	36	824	0	2981	13346	0	0	32
34	310	CAPE GIRARDEAU	2806	323866	4642	3869	25282	0	5511	4637	0	42259	2036	138	0	203
34	330	CARROLL	2996	416910	8149	3001	49359	252	19357	13326	0	5039	40591	0	0	544
34	350	CARTER	777	91789	682	649	800	0	121	46	0	3855	875	0	0	32
34	370	CASS/VAN BUREN	3142	421777	8944	1921	24628	88	23579	12377	0	3573	87492	0	0	579
34	390	CEDAR	2462	284421	5013	1274	11357	110	7340	11600	0	6956	26421	0	0	62
34	410	CHARITON	3201	433129	8531	2607	38125	391	14453	6534	0	5397	62489	0	0	499
34	430	CHRISTIAN	2687	281351	4492	1296	11763	0	2149	2672	0	414	25852	0	0	96
34	450	CLARK	1879	296988	5940	857	7770	80	3347	5415	0	17158	25165	0	0	308
34	470	CLAY	1835	209071	3699	1464	7807	0	4533	4169	0	17484	18275	0	0	232
34	490	CLINTON	1548	265282	3755	2245	5143	0	12289	4074	0	3071	53903	0	0	236
34	510	COLE	1724	224878	2481	1950	19004	14	2890	2414	0	14789	4895	0	0	232
34	530	COOPER	2295	331433	4112	4248	36700	26	12271	14285	0	2112	42211	0	0	319
34	550	CRAWFORD	1897	280413	2084	1407	7005	0	1017	2184	0	12163	3245	0	0	72
34	570	DADE	2282	286987	4758	1625	23625	62	8153	8772	0	732	32840	0	0	160
34	590	DALLAS	2398	278286	4154	941	5893	0	2223	1984	0	3672	24023	0	0	55
34	610	DAVIESS	2746	342622	6818	1797	4458	151	2820	2920	0	3217	51905	0	0	332
34	630	DE KALB	2040	260347	5797	1275	3066	40	6779	4385	0	10742	49877	0	0	242
34	650	DENT	1929	292701	2384	1225	6489	0	829	1905	0	4526	7272	0	0	9
34	670	DOUGLAS	2919	380441	4602	916	5377	0	255	544	0	703	20567	0	0	11
34	690	DUNKLIN	3659	246042	2042	7646	4483	0	591	212	0	79707	2354	72854	0	81
34	710	FRANKLIN	3548	466461	4716	3946	42229	0	1676	5349	0	33858	10789	0	0	476
34	730	GASCONADE	1717	296170	2088	2264	23831	0	1116	2010	0	14602	5959	0	0	184
34	750	GENTRY	2056	288483	6630	1035	3864	45	3577	3510	0	22929	36324	0	0	141
34	770	GREENE	4559	375770	6828	2469	18439	0	6717	12086	0	1917	42280	0	0	180
34	790	GRUNDY	2040	260130	5530	677	592	46	1843	2328	0	2755	40736	0	0	158
34	810	HARRISON	3032	429127	8566	1477	531	27	1189	3177	0	9086	60428	0	0	252
34	830	HENRY/RIVES	3040	426271	8466	2383	15149	83	26074	24730	0	2692	77452	0	0	339
34	850	HICKORY	1448	209661	3071	752	6561	0	3282	2923	0	2875	21594	0	0	60
34	870	HOLT	1812	257815	4996	2167	14505	84	4424	1572	0	36651	44844	0	0	374
34	890	HOWARD	1920	285778	3679	2707	20322	163	3128	1859	0	4106	34812	0	0	251
34	910	HOWELL	3164	380699	3638	1505	8043	5	514	593	0	3184	14491	794	0	42
34	930	IRON	1109	122644	856	893	2861	0	600	463	0	2620	1148	0	0	30
34	950	JACKSON	4136	298274	5503	2057	15108	91	7285	8475	0	2329	46291	0	0	407
34	970	JASPER	3548	340772	5946	2325	46880	104	18249	8339	0	1022	32418	0	0	424
34	990	JEFFERSON	2696	326396	2306	2492	11575	0	2170	942	0	14428	8702	0	0	406
34	1010	JOHNSON	3344	488718	9692	2690	30566	115	22747	15387	0	3272	77588	0	0	465
34	1030	KNOX	1816	313033	5584	744	747	0	1123	1407	0	9888	36241	0	0	316
34	1050	LACLEDE	2888	366912	4356	1375	7395	0	1064	1402	0	4751	20080	0	0	96
34	1070	LAFAYETTE	3026	374644	7563	4172	54440	64	16660	8659	0	11820	55912	0	0	602
34	1090	LAWRENCE	3434	353575	5878	2247	36494	28	8998	9750	0	1128	39083	0	0	190
34	1110	LEWIS	1798	291140	5206	1023	10504	122	4675	1394	0	6943	32371	0	0	305
34	1130	LINCOLN	2391	342363	5222	2079	32523	87	3361	7689	7	22430	26288	0	0	329
34	1150	LINN	2375	358255	6487	1216	2331	27	5090	3888	0	3357	48963	0	0	248
34	1170	LIVINGSTON	2220	306778	5979	1344	11165	100	10887	4711	0	816	40833	0	0	237
34	1190	MCDONALD	2758	246338	3569	1296	6472	0	2141	1113	0	2484	12742	0	0	26
34	1210	MACON	3706	486537	8784	1949	3476	183	2996	3920	0	16871	58315	0	0	244
34	1230	MADISON	1049	137590	1070	1045	3731	5	790	626	0	9243	909	0	0	29
34	1250	MARIES	1603	270631	2038	1647	11794	0	1089	1378	0	10368	12568	0	0	55
34	1270	MARION	1734	252604	4126	1077	16441	172	4569	3869	0	3160	34426	0	0	344
34	1290	MERCER	1865	275627	5324	537	567	0	154	533	0	14208	25992	0	0	116
34	1310	MILLER	2243	327914	3243	1676	15550	0	1068	3417	0	7189	19048	0	0	105
34	1330	MISSISSIPPI	2287	182023	834	5515	17733	0	323	753	0	59561	257	27702	0	153
34	1350	MONITEAU	1858	248282	3542	2418	19429	0	4846	9077	0	6673	23680	0	0	165
34	1370	MONROE	2515	393471	7524	1545	3045	54	845	8215	0	3422	57299	0	0	344
34	1390	MONTGOMERY	2085	291907	3826	2416	15361	73	7662	11920	0	10456	35286	0	0	201
34	1410	MORGAN	1993	275353	3481	1850	10853	44	4184	5471	0	4065	22838	0	0	115
34	1430	NEW MADRID	4267	289875	2124	9621	16734	0	2351	1258	31	95158	896	64752	0	222
34	1450	NEWTON	4255	332596	6187	1438	24630	183	7441	8300	0	2243	23754	0	0	184
34	1470	NODAWAY	3614	534243	12469	2350	19393	344	14732	7577	0	20326	117485	0	0	505
34	1490	OREGON	2055	305641	2302	1638	3673	0	645	1202	0	3732	13545	1314	0	38
34	1510	OSAGE	2004	351117	2406	2548	24435	0	1359	3358	0	18018	6475	0	0	213
34	1530	OZARK	2066	316769	3023	1114	8546	0	421	542	0	2937	13323	1138	0	16
34	1550	PEMISCOT	4457	240419	779	9650	406	0	125	431	0	76217	370	94313	0	113
34	1570	PERRY	1922	254810	3001	2657	25942	0	5195	3323	0	28173	466	0	0	222
34	1590	PETTIS	2793	405718	6316	2935	28419	206	23828	12808	0	2528	34688	0	0	466
34	1610	PHELPS	2109	306246	2326	1434	8057	0	1987	786	0	9911	2425	0	0	50
34	1630	PIKE	2484	386809	6188	2359	20603	352	1740	6132	0	7688	47863	0	0	358
34	1650	PLATTE	1927	223686	3652	2009	29653	387	10407	5437	0	16002	18817	0	0	453
34	1670	POLK	3400	375223	6531	1938	15254	0	6391	14426	0	2540	36471	0	0	82
34	1690	PULASKI	1729	236178	2292	1080	3866	0	204	497	0	6324	7266	0	0	58
34	1710	PUTNAM	2239	315248	5614	691	178	0	551	315	0	14282	25415	0	0	115
34	1730	RALLS	1836	280453	4549	1428	8363	201	1825	8837	0	487	40006	0	0	268
34	1750	RANDOLPH	2216	282695	5399	1160	5843	81	1646	11540	0	1916	43778	0	0	181
34	1770	RAY	2841	340188	5861	2986	20563	116	9936	10564	0	22446	42931	0	0	314
34	1790	REYNOLDS	1289	175105	1158	1276	1727	0	111	868	0	12790	1111	0	0	41
34	1810	RIPLEY	1823	187360	1908	1950	1789	0	279	629	0	8022	8972	4984	0	54
34	1830	ST CHARLES	2027	293092	3629	3148	63528	54	2553	7120	0	32287	9778	0	0	618
34	1850	ST CLAIR	2427	353777	5577	1756	9188	210	14829	11764	0	576	57210	0	0	160
34	1870	ST FRANCOIS	1598	160637	1623	1309	7905	0	2277	431	0	3641	5060	0	0	86
34	1890	ST LOUIS	4186	205819	2560	4207	27854	193	1489	3488	0	17129	5000	0	0	857
34	1930	STE GENEVIEVE	1273	240394	2085	1298	13402	0	4692	1216	0	13825	3002	0	0	82
34	1950	SALINE	2971	433555	6711	5467	58804	258	7857	12702	0	4201	59223	0	0	597
34	1970	SCHUYLER	1276	184916	3235	296	1299	0	685	1054	0	5070	14185	0	0	88
34	1990	SCOTLAND	1640	260353	5072	524	212	0	15	558	0	6737	28520	0	0	219
34	2010	SCOTT	2004	224142	1861	4792	34314	0	3801	894	0	49615	622	14477	0	200
34	2030	SHANNON	1610	203473	1799	1176	1465	0	218	380	0	9216	2151	0	0	16
34	2050	SHELBY	2106	302090	5733	880	2572	0	2052	5364	0	2280	42854	0	0	354
34	2070	STODDARD	4475	387158	4666	6650	30395	0	4873	1689	0	91335	470	23076	0	229
34	2090	STONE	2166	237137	3131	1316	3228	0	927	2497	0	1233	18596	0	0	35
34	2110	SULLIVAN	2600	399540	7107	1323	318	93	532	1204	0	28924	20479	0	0	127
34	2130	TANEY	1689	260303	2649	788	1097	0	106	758	0	1748	11140	409	0	12
34	2150	TEXAS	3714	469936	5172	1581	12591	0	1037	908	0	3800	12759	0	0	61
34	2170	VERNON	3412	470433	8954	2706	32008	0	27982	11938	0	5761	89847	0	0	372
34	2190	WARREN	1266	211634	1985	1784	25164	0	1610	6542	0	18540	4139	0	0	195
34	2210	WASHINGTON	1539	205310	1523	1443	8474	0	2322	843	0	8663	2301	0	0	83
34	2230	WAYNE	1823	197492	1296	2068	4006	0	387	2389	0	22355	314	33	0	84
34	2250	WEBSTER	2974	330222	4890	1329	5857	0	1205	2325	0	630	29023	0	0	83
34	2270	WORTH	1207	162522	3732	485	1349	0	820	447	0	13927	18768	0	0	131
34	2290	WRIGHT	3212	375743	4926	885	6035	0	667	2227	0	3077	22758	0	0	43
34	5100	ST LOUIS CITY	124	1245	71	23	0	0	0	8	0	93	37	0	0	4
35	0	NEBRASKA	133616	46615762	650669	74796	2084708	165561	722571	123910	0	999367	3516161	0	0	40729
35	10	ADAMS	1759	345942	7045	1131	51490	314	558	1491	0	250	21515	0	0	391
35	30	ANTELOPE	2184	540523	10947	971	3310	612	14286	3148	0	47927	87247	0	0	534
35	50	ARTHUR	230	431204	2708	69	93	0	121	0	0	3894	1008	0	0	25
35	70	BANNER	383	422942	1924	69	34908	1531	1497	889	0	2902	10501	0	0	275
35	90	BLAINE	291	385790	2813	106	35	12	50	4	0	408	0	0	0	27
35	110	BOONE	2037	435595	10494	1141	3330	164	12276	1038	0	2109	103136	0	0	528
35	130	BOX BUTTE	932	638458	4822	155	34916	23948	3499	741	0	8720	24919	0	0	647
35	150	BOYD	1114	326085	5001	433	140	1504	5865	247	0	3026	38186	0	0	202
35	170	BROWN	797	714526	5416	185	111	94	200	68	0	1019	3644	0	0	128
35	190	BUFFALO	2585	591023	12169	1178	14760	193	515	102	0	7561	37225	0	0	687
35	210	BURT	1602	294368	6940	1382	4906	222	24455	4382	0	33750	70107	0	0	787
35	230	BUTLER	1968	365618	9695	1368	61336	48	22387	9680	0	10642	107132	0	0	657
35	250	CASS	2051	339482	8637	1554	25748	174	11957	5126	0	7318	112651	0	0	634
35	270	CEDAR	2283	460775	11135	792	351	332	33876	3605	0	23139	103324	0	0	803
35	290	CHASE	779	539485	4786	489	56707	1827	387	369	0	42426	38884	0	0	331
35	310	CHERRY	1450	3511661	20106	463	532	964	1190	469	0	12231	13745	0	0	282
35	330	CHEYENNE	1321	738121	4794	221	114108	43612	9670	2647	0	22336	46885	0	0	964
35	350	CLAY	1781	357594	6700	1030	8499	10	25	22	0	162	1287	0	0	436
35	370	COLFAX	1462	254722	6989	570	17240	234	34888	1222	0	31963	48294	0	0	681
35	390	CUMING	1936	358547	9993	863	1243	232	55231	2366	0	53139	68299	0	0	1020
35	410	CUSTER	3842	1611624	23281	1251	3735	132	487	116	0	175	59808	0	0	836
35	430	DAKOTA	846	151748	3662	489	261	283	6502	4251	0	33521	16942	0	0	293
35	450	DAWES	886	888359	6097	244	3710	7794	1577	471	0	2731	18283	0	0	517
35	470	DAWSON	2123	606262	10721	882	7502	179	763	175	0	2978	41707	0	0	649
35	490	DEUEL	544	278560	1726	183	60145	10866	2369	504	0	15479	16868	0	0	428
35	510	DIXON	1527	287947	7267	652	541	76	28276	3546	0	58579	39327	0	0	421
35	530	DODGE	1921	322877	8373	1072	25404	801	37930	3296	0	45827	69441	0	0	976
35	550	DOUGLAS	1851	174267	4657	1101	5723	50	10045	1911	0	22881	42585	0	0	493
35	570	DUNDY	736	569161	5073	565	10711	992	34	502	0	40019	24015	0	0	217
35	590	FILLMORE	1930	364168	8497	1189	40287	152	0	0	0	0	7556	0	0	522
35	610	FRANKLIN	1421	354327	6094	1197	26914	122	1994	1530	0	887	27984	0	0	173
35	630	FRONTIER	1401	608134	8105	727	16696	91	98	784	0	879	49057	0	0	337
35	650	FURNAS	1589	439745	6698	1129	25411	23	144	46	0	3069	11176	0	0	387
35	670	GAGE	2997	535691	12115	2820	81883	300	3869	975	0	450	52495	0	0	681
35	690	GARDEN	765	1044222	6093	183	28689	6114	2445	762	0	31529	12661	0	0	246
35	710	GARFIELD	499	337845	3342	200	10	0	79	59	0	51	3847	0	0	57
35	730	GOSPER	869	284163	4136	593	8509	12	45	15	0	5	6176	0	0	199
35	750	GRANT	115	698410	3328	34	10	0	40	0	0	433	163	0	0	11
35	770	GREELEY	1157	354064	5782	585	390	0	119	168	0	78	17994	0	0	181
35	790	HALL	1658	312526	6195	968	28670	222	2174	423	0	2358	12860	0	0	427
35	810	HAMILTON	1831	338380	7604	782	12834	30	744	167	0	530	12176	0	0	397
35	830	HARLAN	1300	356635	5619	1112	32798	223	583	698	0	2694	21659	0	0	272
35	850	HAYES	662	441036	4015	508	14580	120	60	95	0	4514	11790	0	0	258
35	870	HITCHCOCK	950	431153	5714	538	48209	703	657	181	0	9151	26731	0	0	439
35	890	HOLT	2471	1435057	14612	950	1965	209	10363	1008	0	14265	36468	0	0	359
35	910	HOOKER	158	317897	1602	51	0	0	0	0	0	385	1367	0	0	7
35	930	HOWARD	1624	347427	7188	682	6282	221	1904	306	0	1875	36256	0	0	285
35	950	JEFFERSON	1936	355906	7312	1198	58104	0	1201	262	0	11	9643	0	0	558
35	970	JOHNSON/JOHNSTON	1334	235305	5059	971	26537	309	1184	2288	0	18	9196	0	0	414
35	990	KEARNEY	1222	321273	5415	723	70903	501	2466	282	0	478	57493	0	0	373
35	1010	KEITH	807	664998	4472	322	55925	4951	2682	580	0	23142	37608	0	0	485
35	1030	KEYA PAHA	571	471305	3496	116	0	55	74	0	0	392	413	0	0	103
35	1050	KIMBALL	631	532637	1875	115	101150	3810	1164	322	0	6884	10482	0	0	577
35	1070	KNOX/L'EAU QUI CO	2704	691140	12707	1103	736	172	28462	1076	0	7086	103150	0	0	631
35	1090	LANCASTER	3328	509309	12638	2453	55131	214	379	297	0	545	103007	0	0	846
35	1110	LINCOLN	2262	1521233	14694	1048	23224	583	602	379	0	17800	28519	0	0	481
35	1130	LOGAN	295	335812	2123	135	380	0	0	0	0	60	1072	0	0	65
35	1150	LOUP	331	254354	2327	129	7	29	133	155	0	265	4004	0	0	23
35	1170	MCPHERSON	319	517215	3107	90	0	10	25	0	0	3042	1918	0	0	13
35	1190	MADISON	2010	354978	9301	805	3109	91	36950	3989	0	24386	91339	0	0	622
35	1210	MERRICK	1402	286443	6067	618	15789	110	6940	2494	0	3588	60483	0	0	371
35	1230	MORRILL	1127	780780	7060	346	21376	4800	5016	633	0	30449	16005	0	0	292
35	1250	NANCE	1216	281899	6807	663	15384	396	10618	2921	0	1784	68620	0	0	285
35	1270	NEMAHA	1577	251902	5500	1642	27548	447	5965	4578	0	4829	43899	0	0	491
35	1290	NUCKOLLS	1610	350280	6895	1479	25642	110	18	387	0	168	6518	0	0	230
35	1310	OTOE	2252	380115	7937	3091	34940	280	8795	3838	0	643	66604	0	0	710
35	1330	PAWNEE	1404	261079	5587	917	18099	155	797	153	0	0	27749	0	0	389
35	1350	PERKINS	958	542582	3929	291	106816	7085	1194	436	0	12776	47682	0	0	688
35	1370	PHELPS	1210	331963	5204	599	52430	42	327	266	0	157	42795	0	0	393
35	1390	PIERCE	1651	349408	8501	734	1074	108	38941	3922	0	35624	63495	0	0	389
35	1410	PLATTE	2323	424300	11027	1288	17767	427	43014	1930	0	27310	118765	0	0	892
35	1430	POLK	1541	273575	6570	1073	34420	135	7981	3645	0	3963	66978	0	0	472
35	1450	RED WILLOW	1229	441619	5695	756	28905	656	577	142	0	4646	59119	0	0	406
35	1470	RICHARDSON	2081	338149	7345	2190	28325	186	10278	3608	0	1537	94098	0	0	567
35	1490	ROCK	610	604989	4457	192	63	28	344	109	0	1504	1933	0	0	82
35	1510	SALINE	2188	361070	9291	1161	74496	161	236	104	0	229	21102	0	0	814
35	1530	SARPY	1153	143018	3722	1096	4429	48	9648	1864	0	6501	42962	0	0	388
35	1550	SAUNDERS	2790	468632	12638	1758	45343	113	19734	3661	0	35456	113947	0	0	1158
35	1570	SCOTTS BLUFF	1977	420819	8200	871	6618	1680	11836	165	0	9119	11255	0	0	629
35	1590	SEWARD	2232	362248	9788	1263	65407	70	1999	1194	0	4057	78818	0	0	707
35	1610	SHERIDAN	1320	1580056	10492	328	11400	28794	6462	1041	0	34644	36062	0	0	715
35	1630	SHERMAN	1444	349247	7321	409	2721	0	316	0	0	248	10731	0	0	264
35	1650	SIOUX	818	1204140	5554	344	524	2158	1757	307	0	2335	9848	0	0	290
35	1670	STANTON	1249	265180	6515	625	1063	99	27713	2104	0	26940	56667	0	0	489
35	1690	THAYER	1833	360389	7639	1356	61771	321	3760	1411	0	311	7642	0	0	425
35	1710	THOMAS	219	338379	1874	55	0	0	0	0	0	961	139	0	0	9
35	1730	THURSTON	1289	223193	6054	751	403	56	18583	3684	0	23039	65240	0	0	377
35	1750	VALLEY	1371	355558	6506	380	760	5	10	28	0	45	3236	0	0	284
35	1770	WASHINGTON	1637	243026	6402	1095	12176	396	27323	1103	0	14990	64276	0	0	801
35	1790	WAYNE	1523	282448	7388	704	302	55	28572	6733	0	15491	84577	0	0	636
35	1810	WEBSTER	1568	352694	6097	1303	11656	20	14	128	0	423	5838	0	0	213
35	1830	WHEELER	436	339082	2736	189	153	99	1074	133	0	1109	9288	0	0	52
35	1850	YORK	2010	357889	8635	1164	36070	54	1173	1953	0	117	36565	0	0	523
36	0	NORTH DAKOTA	84606	39118136	503382	4951	34954	2906200	538231	31115	0	16521	1313524	0	0	37605
36	10	ADAMS	970	558152	4245	25	80	6964	282	51	0	120	17488	0	0	649
36	30	BARNES	2331	950947	13830	87	2296	158272	39142	923	0	353	57920	0	0	994
36	50	BENSON	2133	803852	12259	123	1559	106137	10791	828	0	1	23708	0	0	781
36	70	BILLINGS	597	557049	5098	20	70	5201	88	0	0	0	2869	0	0	208
36	90	BOTTINEAU	2371	963346	9430	96	40	19802	279	6	0	6	7742	0	0	1274
36	110	BOWMAN	765	549699	4104	24	391	7950	188	98	0	0	7439	0	0	517
36	130	BURKE	1438	604762	6522	55	0	136	0	0	0	0	1944	0	0	608
36	150	BURLEIGH	1406	819120	8680	75	296	29377	950	78	0	0	27509	0	0	687
36	170	CASS	2640	1078982	19297	148	2397	213031	84484	1699	0	3528	118899	0	0	1584
36	190	CAVALIER	2151	899014	12375	81	1624	169260	26063	2446	0	0	9759	0	0	805
36	210	DICKEY	1432	646282	9084	132	58	6588	474	30	0	30	39697	0	0	630
36	230	DIVIDE	1576	703652	8395	46	228	7378	329	121	0	0	6794	0	0	789
36	250	DUNN	1564	1003732	11710	54	450	43676	1415	504	0	22	21503	0	0	707
36	270	EDDY	731	351553	4793	79	930	27137	6434	230	0	50	14178	0	0	299
36	290	EMMONS	1578	858090	12375	87	0	483	50	0	0	110	14456	0	0	657
36	310	FOSTER	818	378631	4734	82	260	31644	3904	44	0	27	19796	0	0	335
36	330	GOLDEN VALLEY	590	485857	3848	35	1314	46136	1030	777	0	121	12954	0	0	346
36	350	GRAND FORKS	2431	854562	13154	123	806	161430	60305	1245	0	111	41775	0	0	882
36	370	GRANT	1502	936225	10591	30	120	7149	70	40	0	0	17988	0	0	573
36	390	GRIGGS	1078	437252	5917	50	270	51485	9084	152	0	22	20596	0	0	482
36	410	HETTINGER	1235	685267	7499	52	702	31874	805	140	0	138	24311	0	0	725
36	430	KIDDER	1140	658164	7594	65	169	6590	144	62	0	0	14396	0	0	505
36	450	LA MOURE	1729	699864	10463	111	304	51852	4431	58	0	5	48717	0	0	694
36	470	LOGAN	1134	553383	8910	69	0	8031	168	52	0	0	11085	0	0	383
36	490	MCHENRY	2242	1046972	11765	197	170	53668	4246	418	0	80	40291	0	0	848
36	510	MCINTOSH	1160	584804	9268	43	0	524	2	3	0	5	6502	0	0	429
36	530	MCKENZIE	1931	1340093	13376	142	0	31921	1659	361	0	106	11471	0	0	974
36	550	MCLEAN	2642	1227598	15941	162	2025	92309	6520	401	0	102	50140	0	0	1214
36	570	MERCER	1204	634667	8544	60	1970	67183	3439	1230	0	582	30334	0	0	494
36	590	MORTON	1960	1116873	14298	53	531	49974	3347	296	0	68	28274	0	0	889
36	610	MOUNTRAIL	2213	988342	9901	75	0	3600	35	143	0	0	937	0	0	1021
36	630	NELSON	1375	584338	7964	44	591	93048	18435	541	0	40	15552	0	0	572
36	650	OLIVER	745	401707	5367	40	262	46977	4137	441	0	86	19884	0	0	331
36	670	PEMBINA	2140	680983	9215	82	1598	130940	44412	7456	0	20	20010	0	0	924
36	690	PIERCE	1259	620287	9025	133	265	61124	4672	507	0	29	16640	0	0	452
36	710	RAMSEY	1718	753033	11149	149	1599	177009	25247	1408	0	17	16224	0	0	818
36	730	RANSOM	1431	504357	7826	64	108	9708	2153	170	0	213	43364	0	0	506
36	750	RENVILLE	1274	512887	5329	73	0	7485	259	62	0	0	6752	0	0	689
36	770	RICHLAND	2656	861524	15371	286	633	39798	17924	231	0	8849	105233	0	0	1048
36	790	ROLETTE	1618	512489	7368	105	390	26097	1774	149	0	0	2051	0	0	381
36	810	SARGENT	1467	500099	7539	108	72	1571	327	123	0	340	37435	0	0	546
36	830	SHERIDAN	1147	574964	8780	39	0	45278	2133	122	0	77	23065	0	0	424
36	850	SIOUX	757	474474	5086	23	0	230	0	0	0	0	1723	0	0	260
36	870	SLOPE	753	645617	4587	40	2289	18638	514	38	0	0	6613	0	0	429
36	890	STARK	1390	792313	10262	27	299	74331	2690	179	0	479	32329	0	0	832
36	910	STEELE	1090	436458	6011	58	602	84629	21196	396	0	0	24100	0	0	531
36	930	STUTSMAN	2792	1312096	16991	239	1994	95923	10360	646	0	150	44362	0	0	1208
36	950	TOWNER	1267	619940	7430	189	575	80115	6236	430	0	0	6509	0	0	648
36	970	TRAILL	1557	534222	9078	106	1091	134862	46348	451	0	532	35377	0	0	824
36	990	WALSH	2631	797085	13443	241	1424	143892	48181	4857	0	40	26966	0	0	999
36	1010	WARD	2784	1159745	13892	231	457	45956	2248	115	0	18	38226	0	0	1272
36	1030	WELLS	1670	761890	11959	95	1575	77926	8413	271	0	44	33683	0	0	707
36	1050	WILLIAMS	2393	1100842	11710	98	70	13901	414	86	0	0	5954	0	0	1221
37	0	SOUTH DAKOTA	83303	37101871	450465	11025	40515	113063	262744	17062	0	509828	1729106	0	0	33837
37	10	ARMSTRONG	8	2320	64	0	0	0	0	0	0	0	0	0	0	2
37	30	AURORA	1152	414241	4522	184	0	0	0	2	0	0	11498	0	0	452
37	50	BEADLE	1882	681245	8252	280	0	0	0	0	0	436	50222	0	0	861
37	70	BENNETT	783	557925	4179	93	10242	5658	60	355	0	1758	4691	0	0	439
37	90	BON HOMME	1499	356480	8391	303	358	2300	5284	1261	0	1701	78024	0	0	431
37	110	BROOKINGS	2047	498840	10321	307	137	1293	7523	510	0	15864	95731	0	0	663
37	130	BROWN	2479	1008816	13210	228	0	270	68	64	0	32	69200	0	0	1236
37	150	BRULE	984	484306	4390	106	20	365	60	0	0	0	166	0	0	361
37	170	BUFFALO	304	227175	1422	18	0	51	0	0	0	0	134	0	0	109
37	190	BUTTE	967	949317	5505	80	271	3694	2949	575	0	2226	6195	0	0	331
37	210	CAMPBELL	865	440322	5521	27	0	0	0	0	0	0	532	0	0	447
37	230	CHARLES MIX	2253	666907	10929	740	436	3183	625	70	0	9823	86559	0	0	706
37	250	CLARK	1684	542277	7545	162	20	245	5	25	0	137	23313	0	0	562
37	270	CLAY	1311	251530	6183	531	1048	832	17595	1695	0	36841	52141	0	0	661
37	290	CODINGTON	1300	393785	6617	236	60	836	226	55	0	1340	34600	0	0	448
37	310	CORSON	1464	1102011	9976	72	0	516	0	0	0	1	919	0	0	742
37	330	CUSTER	645	555072	4164	78	541	663	301	40	0	227	2602	0	0	202
37	350	DAVISON	1031	266645	5033	192	15	518	742	253	0	1136	55043	0	0	348
37	370	DAY	2082	620037	10812	172	206	1553	456	48	0	275	41748	0	0	702
37	390	DEUEL	1355	375662	6801	162	139	5283	10230	897	0	2439	45775	0	0	461
37	410	DEWEY	777	451545	5538	36	0	74	0	0	0	0	278	0	0	392
37	430	DOUGLAS	1046	273320	5132	130	0	25	252	187	0	3498	67329	0	0	383
37	450	EDMUNDS	1271	628336	7735	64	0	160	0	0	0	0	14300	0	0	643
37	470	FALL RIVER	873	808397	5100	75	744	4614	430	595	0	4318	11650	0	0	361
37	490	FAULK	977	512709	4727	103	0	0	0	0	0	0	5830	0	0	664
37	510	GRANT	1442	398040	7199	110	296	11531	3327	78	0	961	58695	0	0	432
37	530	GREGORY	1590	619648	7669	471	8	778	4675	45	0	756	19895	0	0	441
37	550	HAAKON	846	703184	5062	78	172	1480	0	60	0	163	1197	0	0	382
37	570	HAMLIN	1179	309317	5716	129	0	2221	1863	134	0	878	45012	0	0	442
37	590	HAND	1576	822668	8336	154	0	0	0	0	0	10	8282	0	0	790
37	610	HANSON	930	265079	5405	217	25	1793	1608	461	0	5733	51913	0	0	351
