state	county	name	farms	facres	farmequi	horses	mules	tractors
42	170	CHICOT	4143	148567	589010	2029	5493	95
42	190	CLARK	3114	234557	320030	1957	4902	32
42	210	CLAY	3435	234411	409856	3118	6494	71
42	230	CLEBURNE	1778	160684	227800	1312	3105	7
42	250	CLEVELAND	2346	159717	253079	1074	3505	18
42	270	COLUMBIA	4800	305101	571707	1297	6505	8
42	290	CONWAY	3336	231684	344986	1186	5786	22
42	310	CRAIGHEAD	4757	260148	989080	3043	8537	120
42	330	CRAWFORD	2429	200382	294711	1889	3930	39
42	350	CRITTENDEN	8044	245533	651235	803	11988	107
42	370	CROSS	4398	182613	690863	1224	6766	152
42	390	DALLAS	1631	128134	177932	816	2302	26
42	410	DESHA	3516	115772	458114	1247	4775	46
42	430	DREW	3408	207572	400207	2218	4521	17
42	450	FAULKNER	4204	303985	633804	2147	7319	55
42	470	FRANKLIN	2239	208659	228022	1878	3221	23
42	490	FULTON	1853	253243	242195	2237	2594	15
42	510	GARLAND	1505	125759	227455	1132	1745	22
42	530	GRANT	1349	108569	158372	590	1974	14
42	550	GREENE	3388	225141	487938	3079	5686	58
42	570	HEMPSTEAD	4781	289607	511418	2469	7403	58
42	590	HOT SPRING	1882	145106	235225	1078	2838	27
42	610	HOWARD	2681	134308	251303	1088	4157	56
42	630	INDEPENDENCE	3182	256628	425411	2339	6061	68
42	650	IZARD	2377	249499	267246	1615	3519	8
42	670	JACKSON	3768	230843	634825	2083	8141	87
42	690	JEFFERSON	8099	279720	827758	2094	10964	112
42	710	JOHNSON	2387	201568	283233	1550	3599	29
42	730	LAFAYETTE	2954	129030	265149	919	3722	16
42	750	LAWRENCE	2851	225249	531946	2196	5196	60
42	770	LEE	5569	224432	652677	1689	8248	127
42	790	LINCOLN	4720	187442	471926	1549	6799	28
42	810	LITTLE RIVER	2625	140370	273262	1540	4485	30
42	830	LOGAN	3074	281770	341790	2774	5142	33
42	850	LONOKE	6189	321873	1051204	2160	9117	385
42	870	MADISON	2484	322726	260373	2585	2902	13
42	890	MARION	1474	166675	183763	1554	1832	7
42	910	MILLER	3616	180508	603050	2118	4605	45
42	930	MISSISSIPPI	10583	335034	1340026	1418	19442	151
42	950	MONROE	3415	153166	451646	971	5424	94
42	970	MONTGOMERY	1479	131611	181853	1084	2294	11
42	990	NEVADA	3313	248785	379693	1601	4343	31
42	1010	NEWTON	1864	190919	155187	1280	2021	8
42	1030	OUACHITA	2322	183256	355028	1033	2683	19
42	1050	PERRY	1218	87331	118886	892	1885	10
42	1070	PHILLIPS	5878	224070	644082	1450	8749	110
42	1090	PIKE	1654	120068	162513	877	2296	13
42	1110	POINSETT	3676	182761	742671	1487	6172	268
42	1130	POLK	1824	168509	179487	1563	2062	14
42	1150	POPE	3246	256500	369472	1395	5610	25
42	1170	PRAIRIE	2131	213743	757542	1587	3697	410
42	1190	PULASKI	4290	230550	783080	1561	5783	164
42	1210	RANDOLPH	2682	266831	387755	2468	4860	54
42	1230	ST FRANCIS	6507	258824	548954	1495	9593	127
42	1250	SALINE	1570	132106	218527	828	2121	60
42	1270	SCOTT	1630	156760	192710	1391	2556	9
42	1290	SEARCY	1880	200651	165932	1270	2540	9
42	1310	SEBASTIAN	2694	198825	332297	2409	3629	36
42	1330	SEVIER	2216	157992	223088	1569	3022	19
42	1350	SHARP	1964	231380	266780	1613	3014	22
42	1370	STONE	1385	171896	129061	851	1862	8
42	1390	UNION	3464	238182	603393	1484	3782	12
42	1410	VAN BUREN	2184	227394	256342	1050	3593	10
42	1430	WASHINGTON	4836	453855	888362	6223	5127	149
42	1450	WHITE	5113	368583	732907	2952	9011	59
42	1470	WOODRUFF	3432	172819	518579	1399	6191	92
42	1490	YELL	3133	236113	319000	2002	5912	32
43	0	FLORIDA	58966	5026617	15446476	21300	40916	5244
43	10	ALACHUA	2264	239830	450260	1706	1822	120
43	30	BAKER	461	37078	98889	183	500	11
43	50	BAY	216	63037	58249	75	132	18
43	70	BRADFORD/NEW RIVE	921	56623	131449	354	554	24
43	90	BREVARD/ST LUCIE	633	25608	201267	105	122	110
43	110	BROWARD	938	24139	313544	55	350	73
43	130	CALHOUN	579	43610	70398	139	625	4
43	150	CHARLOTTE	93	7729	29484	39	24	21
43	170	CITRUS	257	24024	69089	300	87	23
43	190	CLAY	452	146353	154477	216	329	51
43	210	COLLIER	32	3002	67635	3	34	37
43	230	COLUMBIA	1193	178958	134271	431	1303	19
43	250	DADE	1160	50620	879399	96	144	348
43	270	DE SOTO	520	35652	237926	278	204	77
43	290	DIXIE	145	11575	14416	113	67	1
43	310	DUVAL	1001	44608	360606	318	281	58
43	330	ESCAMBIA	1214	62339	221312	498	831	56
43	350	FLAGLER	144	13463	81770	56	179	36
43	370	FRANKLIN	5	1022	1300	8		0
43	390	GADSDEN	1372	156852	278165	489	1850	12
43	410	GILCHRIST	476	70447	82862	152	548	7
43	430	GLADES	131	6195	44510	150	20	33
43	450	GULF	85	3009	8303	36	39	1
43	470	HAMILTON	794	140489	82741	208	1069	5
43	490	HARDEE	1063	54558	226110	466	469	134
43	510	HENDRY	145	116317	1291931	31	52	186
43	530	HERNANDO/BENTON	561	26788	88339	273	171	39
43	550	HIGHLANDS	348	46685	113760	99	53	53
43	570	HILLSBOROUGH	2409	98029	609675	811	955	315
43	590	HOLMES	1569	115627	136620	185	1660	17
43	610	INDIAN RIVER	425	47022	146083	29	121	75
43	630	JACKSON	3802	329992	433686	1186	4943	47
43	650	JEFFERSON	1294	135225	161987	173	1459	28
43	670	LAFAYETTE	460	69417	79336	154	377	5
43	690	LAKE	1981	127027	405491	306	747	225
43	710	LEE	382	16134	184400	127	140	94
43	730	LEON	1576	168840	163790	1148	1144	33
43	750	LEVY	900	97361	119643	870	652	16
43	770	LIBERTY	272	41414	34624	98	197	7
43	790	MADISON	1428	170855	189582	290	1996	25
43	810	MANATEE	911	32275	339681	317	559	188
43	830	MARION	2175	204467	576406	2018	1383	167
43	850	MARTIN	180	7577	74355	19	52	39
43	870	MONROE	43	1858	2810			0
43	890	NASSAU	403	67495	85949	195	230	28
43	910	OKALOOSA	981	74489	132640	145	954	20
43	930	OKEECHOBEE	289	28142	42851	163	61	72
43	950	ORANGE/MOSQUITO	1608	102347	576617	379	489	269
43	970	OSCEOLA	497	75608	130136	472	100	80
43	990	PALM BEACH	874	34576	499703	134	223	339
43	1010	PASCO	753	36834	149788	431	179	85
43	1030	PINELLAS	745	31321	309807	131	176	146
43	1050	POLK	4667	318549	1317726	879	1059	469
43	1070	PUTNAM	1000	67508	371660	297	438	95
43	1090	ST JOHNS	348	22935	264957	88	623	93
43	1110	ST LUCIE	394	19013	184358	23	99	112
43	1130	SANTA ROSA	1151	74935	112337	373	1113	18
43	1150	SARASOTA	254	10881	166065	85	70	111
43	1170	SEMINOLE	780	34471	479913	150	668	182
43	1190	SUMTER	799	55762	183372	812	595	62
43	1210	SUWANNEE	1774	222578	184549	587	1994	51
43	1230	TAYLOR	423	49809	64200	144	377	9
43	1250	UNION	607	68783	83851	301	616	23
43	1270	VOLUSIA	1013	76681	405212	207	288	113
43	1290	WAKULLA	348	37977	29304	134	215	2
43	1310	WALTON	1129	76349	107590	249	988	16
43	1330	WASHINGTON	1119	85844	113260	313	1117	11
44	0	GEORGIA	255598	22078630	31216549	37325	353633	5870
44	10	APPLING	1448	164127	150839	184	1898	7
44	30	ATKINSON	720	120756	85380	74	1064	4
44	50	BACON	850	99612	109232	128	1119	2
44	70	BAKER	1289	108866	139678	235	1666	28
44	90	BALDWIN	994	97973	125031	278	1372	19
44	110	BANKS	1667	123154	170637	165	2149	50
44	130	BARROW	1861	91100	209479	270	2410	25
44	150	BARTOW/CASS	2692	185511	543718	300	4419	134
44	170	BEN HILL	995	95724	159154	176	1563	15
44	190	BERRIEN	1892	187455	219001	371	2285	15
44	210	BIBB	1012	95600	186259	134	1272	53
44	230	BLECKLEY	1022	111795	136664	120	1927	28
44	250	BRANTLEY	689	64440	62579	176	629	7
44	270	BROOKS	2447	230035	320471	470	3536	42
44	290	BRYAN	522	103686	53871	87	520	6
44	310	BULLOCH	3180	282880	396970	368	4984	45
44	330	BURKE	3673	277738	348881	515	5864	40
44	350	BUTTS	1241	85127	135182	162	1654	19
44	370	CALHOUN	1634	110370	188766	92	1980	25
44	390	CAMDEN	366	103065	29047	222	117	16
44	410	CAMPBELL	1314	104881	184039	204	1677	56
44	430	CANDLER	1180	106961	89327	280	1578	4
44	450	CARROLL	5286	265421	570757	678	6939	52
44	470	CATOOSA	974	77817	148055	432	1308	32
44	490	CHARLTON	305	153415	57815	155	197	10
44	510	CHATHAM	281	39971	99329	61	204	28
44	530	CHATTAHOOCHEE	299	51593	43164	38	409	3
44	550	CHATTOOGA	1587	142609	259608	380	2880	72
44	570	CHEROKEE	2452	188475	287160	399	2958	65
44	590	CLARKE	1041	57667	199398	163	1329	40
44	610	CLAY	957	76999	107976	66	1499	22
44	630	CLAYTON	1210	63751	169854	230	1451	37
44	650	CLINCH	340	59864	32540	73	312	2
44	670	COBB	3413	170268	405047	596	4054	86
44	690	COFFEE	2046	268526	297760	210	3388	22
44	710	COLQUITT	3088	247973	403658	371	4698	38
44	730	COLUMBIA	1253	106230	172179	198	1599	20
44	750	COOK	1295	107086	164661	162	1839	18
44	770	COWETA	2280	193965	324943	280	3286	66
44	790	CRAWFORD	959	131388	146181	95	1306	33
44	810	CRISP	1544	140825	230709	148	2733	61
44	830	DADE	486	45320	63300	215	584	28
44	850	DAWSON	685	71377	71425	68	718	32
44	870	DECATUR	1744	236575	242464	812	2393	30
44	890	DE KALB	2398	111418	396867	348	2178	97
44	910	DODGE	2619	210474	285761	211	4273	11
44	930	DOOLY	2523	186829	300747	349	4178	40
44	950	DOUGHERTY	696	114130	221990	186	1396	82
44	970	DOUGLAS	1396	90687	148331	168	1820	25
44	990	EARLY	2919	180059	259288	327	3967	34
44	1010	ECHOLS	246	55178	35085	30	224	1
44	1030	EFFINGHAM	979	130389	117058	177	1149	21
44	1050	ELBERT	2427	164276	284068	308	3360	54
44	1070	EMANUEL	3096	260654	288981	308	4718	15
44	1090	EVANS	697	60453	63253	58	1012	4
44	1110	FANNIN	1472	130560	133076	317	1070	21
44	1130	FAYETTE	1630	86768	149068	245	2013	19
44	1150	FLOYD	2847	226595	506155	553	4415	140
44	1170	FORSYTH	2169	117223	232930	152	2691	53
44	1190	FRANKLIN	2631	143655	201132	319	3322	77
44	1210	FULTON	1132	36784	251773	141	920	56
44	1230	GILMER	1234	147784	106548	174	1045	19
44	1250	GLASCOCK	702	69946	59282	42	1151	6
44	1270	GLYNN	169	47774	52580	110	100	9
44	1290	GORDON	2409	171944	378434	576	3187	99
44	1310	GRADY	2181	234253	319922	463	3201	54
44	1330	GREENE	1557	143416	172832	354	2046	40
44	1350	GWINNETT	3925	232298	332369	418	5178	66
44	1370	HABERSHAM	1216	104229	182430	406	1169	78
44	1390	HALL	2832	205234	265276	225	3283	62
44	1410	HANCOCK	1748	146174	113748	355	2143	34
44	1430	HARALSON	1841	140425	217445	275	2299	30
44	1450	HARRIS	1463	167911	101488	183	1740	16
44	1470	HART	2593	134863	239898	239	3570	65
44	1490	HEARD	1748	128916	217327	167	2292	18
44	1510	HENRY	2554	162365	267140	205	3363	63
44	1530	HOUSTON	1241	160924	201212	218	2346	65
44	1550	IRWIN	1608	192961	275079	96	3172	34
44	1570	JACKSON	2979	171416	263036	241	3931	54
44	1590	JASPER	1140	132418	172565	187	1694	50
44	1610	JEFF DAVIS	977	103387	126658	148	1208	9
44	1630	JEFFERSON	2580	234376	225408	203	3801	38
44	1650	JENKINS	1667	128166	194516	149	2439	14
44	1670	JOHNSON	1742	118680	118321	175	2444	13
44	1690	JONES	921	154226	146509	150	1396	76
44	1710	LAMAR	920	87014	192280	119	1390	50
44	1730	LANIER	569	80633	106243	136	779	6
44	1750	LAURENS	4166	339527	386226	483	6629	37
44	1770	LEE	1169	142690	231022	135	2074	69
44	1790	LIBERTY	1107	130706	91978	530	610	18
44	1810	LINCOLN	1481	92111	138253	139	1655	24
44	1830	LONG	468	57241	50732	113	443	1
44	1850	LOWNDES	1925	205258	227320	290	2772	35
44	1870	LUMPKIN	817	74366	46748	149	846	16
44	1890	MCDUFFIE	1193	89893	90127	152	1662	8
44	1910	MCINTOSH	268	35315	24265	203	43	6
44	1930	MACON	1917	223691	313895	170	3221	85
44	1950	MADISON	2601	137908	213035	294	3349	53
44	1970	MARION	1094	149888	92101	74	1443	3
44	1990	MERIWETHER	2430	229296	379451	262	3751	66
44	2010	MILLER	1474	107053	147842	397	1797	18
44	2030	MILTON	1313	69744	113054	117	1755	52
44	2050	MITCHELL	2879	223643	389637	564	5193	76
44	2070	MONROE	1277	157074	151182	248	1601	54
44	2090	MONTGOMERY	1288	90293	107154	200	1873	10
44	2110	MORGAN	1791	135025	204694	211	2701	83
44	2130	MURRAY	1498	120566	247639	374	1894	110
44	2150	MUSCOGEE	609	60686	144421	90	708	15
44	2170	NEWTON	1786	127713	221513	198	2407	36
44	2190	OCONEE	1348	92190	175720	141	2143	41
44	2210	OGLETHORPE	2115	180947	285277	333	3136	62
44	2230	PAULDING	2254	142562	185278	284	2804	16
44	2250	PEACH	785	78932	181038	112	1537	82
44	2270	PICKENS	1073	100674	100379	137	1025	16
44	2290	PIERCE	1248	128164	187240	158	1932	10
44	2310	PIKE	1561	109474	213667	71	2328	53
44	2330	POLK	1936	125809	237835	333	3051	47
44	2350	PULASKI	980	104311	148139	158	1749	19
44	2370	PUTNAM	984	117618	102043	216	1292	31
44	2390	QUITMAN	490	68411	75161	50	632	15
44	2410	RABUN	769	51146	110390	133	617	20
44	2430	RANDOLPH	2227	183058	251615	156	3036	32
44	2450	RICHMOND	967	97437	246258	161	1224	39
44	2470	ROCKDALE	985	66162	95811	77	1196	12
44	2490	SCHLEY	758	80292	84518	53	1262	16
44	2510	SCREVEN	2752	234251	158261	237	3643	11
44	2530	SEMINOLE	952	146799	132881	348	1513	30
44	2550	SPALDING	1128	102205	230294	137	1747	93
44	2570	STEPHENS	1230	75565	131016	217	1260	28
44	2590	STEWART	1194	199302	142064	183	1503	26
44	2610	SUMTER	2204	226188	344304	208	4128	78
44	2630	TALBOT	1002	130022	119385	97	1399	34
44	2650	TALIAFERRO	925	74554	56663	323	1022	15
44	2670	TATTNALL	1914	177155	203153	92	2712	15
44	2690	TAYLOR	1386	159781	175080	116	1909	30
44	2710	TELFAIR	1693	171288	179761	239	2510	16
44	2730	TERRELL	2328	153736	321999	159	3498	40
44	2750	THOMAS	2415	270977	360286	672	3467	60
44	2770	TIFT	1398	122146	260065	146	3521	37
44	2790	TOOMBS	1931	158096	202272	126	2737	16
44	2810	TOWNS	663	47796	54416	131	630	5
44	2830	TREUTLEN	1064	90120	114319	114	1550	5
44	2850	TROUP	1820	168410	261050	312	2530	40
44	2870	TURNER	1331	117024	239537	131	2334	40
44	2890	TWIGGS	947	113838	126902	161	1358	22
44	2910	UNION	1117	100486	71349	212	1070	8
44	2930	UPSON	1100	133218	251362	119	1547	80
44	2950	WALKER	2370	181944	379058	806	2689	89
44	2970	WALTON	3025	176435	411437	253	3922	64
44	2990	WARE	911	196272	156176	231	1043	17
44	3010	WARREN	1560	138802	131232	167	2146	13
44	3030	WASHINGTON	3288	247311	276118	423	4342	51
44	3050	WAYNE	1069	151810	133539	210	1529	12
44	3070	WEBSTER	727	70234	94240	100	1005	16
44	3090	WHEELER	1264	102561	120632	91	1893	10
44	3110	WHITE	921	84215	56267	166	890	13
44	3130	WHITFIELD	1811	151279	292994	529	2175	76
44	3150	WILCOX	1861	162857	203255	99	3000	24
44	3170	WILKES	2374	176165	178973	317	2983	65
44	3190	WILKINSON	1308	171195	107102	171	1686	18
44	3210	WORTH	2978	211883	380152	264	4511	32
45	0	LOUISIANA	161445	9355437	28173647	118440	200954	5016
45	10	ACADIA	3828	310702	1751417	5330	7160	767
45	30	ALLEN	1068	76740	240050	1809	908	81
45	50	ASCENSION	1335	74222	211349	1669	1410	40
45	70	ASSUMPTION	416	104615	288249	320	2650	75
45	90	AVOYELLES	5975	171967	597397	4722	5127	44
45	110	BEAUREGARD	1374	97815	249251	1721	745	23
45	130	BIENVILLE	3885	241812	433087	1064	4679	7
45	150	BOSSIER	4820	197618	502773	1418	5529	81
45	170	CADDO	7422	284449	1039587	3004	9197	100
45	190	CALCASIEU	1565	178573	745201	3504	2072	289
45	210	CALDWELL	1236	74490	161994	691	1586	23
45	230	CAMERON	814	68037	147956	2251	687	54
45	250	CATAHOULA	1957	90346	319498	1775	2179	55
45	270	CLAIBORNE	4940	357339	548244	1218	5949	12
45	290	CONCORDIA	1849	132220	247028	1517	1746	47
45	310	DE SOTO	5098	271148	437287	2175	5421	34
45	330	EAST BATON ROUGE	2366	160388	356009	2883	1968	63
45	350	EAST CARROLL	3451	113103	412838	1084	4476	65
45	370	EAST FELICIANA	2379	184645	317663	2598	2720	36
45	390	EVANGELINE	4610	169231	865028	6348	4287	83
45	410	FRANKLIN	6239	197527	730528	3619	7270	54
45	430	GRANT	1708	92593	195291	1501	1689	12
45	450	IBERIA	1297	126306	412693	885	2940	68
45	470	IBERVILLE	621	90740	303221	824	2300	50
45	490	JACKSON	1722	141501	175650	774	1919	8
45	510	JEFFERSON	243	15106	189766	124	228	26
45	530	JEFFERSON DAVIS	1664	278548	1454179	4354	3136	665
45	550	LAFAYETTE	3359	147308	515749	3729	6172	31
45	570	LAFOURCHE	1108	260969	508358	758	3099	95
45	590	LA SALLE	828	47699	109238	896	266	5
45	610	LINCOLN	3396	245269	493671	1071	4075	8
45	630	LIVINGSTON	2193	80052	274752	1626	955	15
45	650	MADISON	2457	112095	507845	955	3490	67
45	670	MOREHOUSE	3665	141930	455957	1932	5079	44
45	690	NATCHITOCHES	5726	243454	597185	4435	6990	57
45	710	ORLEANS	198	2220	116404	55	15	5
45	730	OUACHITA	2823	156964	441517	1219	3040	58
45	750	PLAQUEMINES	449	41223	113215	149	255	43
45	770	POINTE COUPEE	2652	162242	438220	3104	3350	45
45	790	RAPIDES	4305	234584	777908	3474	5255	115
45	810	RED RIVER	3102	134908	323802	1496	3677	23
45	830	RICHLAND	5103	167311	722615	2216	6044	39
45	850	SABINE	2936	195706	311933	1656	2985	7
45	870	ST BERNARD	186	12136	62534	49	88	41
45	890	ST CHARLES	175	16073	46745	181	353	27
45	910	ST HELENA	1581	86999	189497	1218	1030	2
45	930	ST JAMES	337	55832	203440	259	1488	43
45	950	ST JOHN THE BAPTI	178	43391	231953	92	1297	22
45	970	ST LANDRY	7494	297339	1126755	7513	10524	125
45	990	ST MARTIN	2084	104161	289560	1617	4217	32
45	1010	ST MARY	520	120833	415841	321	2558	92
45	1030	ST TAMMANY	1179	71335	284413	1165	421	61
45	1050	TANGIPAHOA	4336	159179	667741	2434	2642	45
45	1070	TENSAS	3139	176029	442534	1503	3517	108
45	1090	TERREBONNE	662	134987	265649	284	2267	69
45	1110	UNION	3463	256360	468855	1098	3676	10
45	1130	VERMILLION	3951	302222	1335729	3647	6847	655
45	1150	VERNON	1850	98404	227073	1797	871	15
45	1170	WASHINGTON	2592	162955	384108	1337	2404	46
45	1190	WEBSTER	3516	203505	480788	885	4493	18
45	1210	WEST BATON ROUGE	381	50122	192419	586	996	36
45	1230	WEST CARROLL	2602	86065	367180	1346	3383	14
45	1250	WEST FELICIANA	1368	127595	220345	2146	1379	28
45	1270	WINN	1669	114200	228885	1009	1778	8
46	0	MISSISSIPPI	312663	17332195	41609042	102677	369345	5542
46	10	ADAMS	1689	100738	208577	1645	2201	22
46	30	ALCORN	3334	199312	480212	906	4856	100
46	50	AMITE	3535	289209	509305	1988	3685	30
46	70	ATTALA	4342	323322	561003	1463	5105	110
46	90	BENTON	2110	177644	279244	929	2936	44
46	110	BOLIVAR	15932	409675	1496205	1426	17004	260
46	130	CALHOUN	3237	237186	700789	1040	4796	165
46	150	CARROLL	4372	282823	461903	1658	5294	57
46	170	CHICKASAW	3265	208469	499474	1636	5102	59
46	190	CHOCTAW	2204	195854	270165	779	2429	55
46	210	CLAIBORNE	2053	193642	334077	2087	2484	36
46	230	CLARKE	2252	191892	236779	1030	1807	21
46	250	CLAY	2920	176179	388240	1231	3803	59
46	270	COAHOMA	9319	255733	1143284	656	10148	184
46	290	COPIAH	4908	326945	747394	2312	5544	72
46	310	COVINGTON	2533	180137	300608	646	2944	30
46	330	DE SOTO	5437	246960	770162	2089	6924	87
46	350	FORREST	1026	86967	177079	558	866	39
46	370	FRANKLIN	1659	163598	236716	1112	1580	23
46	390	GEORGE	893	64722	128308	445	917	18
46	410	GREENE	955	103254	149189	507	815	24
46	430	GRENADA	2301	163711	236184	993	3196	38
46	450	HANCOCK	563	45743	100289	443	185	29
46	470	HARRISON	782	56679	287172	466	352	94
46	490	HINDS	6609	336652	749136	3329	6904	75
46	510	HOLMES	6604	318394	786665	1981	7837	96
46	530	HUMPHREYS	5689	132828	610227	410	6224	36
46	550	ISSAQUENA	1381	79055	347141	621	1660	80
46	570	ITAWAMBA	3459	244485	482789	969	4685	92
46	590	JACKSON	563	58075	152929	396	244	78
46	610	JASPER	3042	253551	325988	1289	3230	19
46	630	JEFFERSON	2611	211384	336675	2752	3219	30
46	650	JEFFERSON DAVIS	2913	176215	297361	681	3544	24
46	670	JONES	3471	247236	625578	1040	3893	37
46	690	KEMPER	3962	257799	373176	1213	4643	11
46	710	LAFAYETTE	3515	297275	566102	1496	5273	97
46	730	LAMAR	1231	98571	171814	523	1324	26
46	750	LAUDERDALE	3239	247409	519365	1050	3195	37
46	770	LAWRENCE	2239	165209	259228	847	2274	26
46	790	LEAKE	4240	228973	673189	1430	4466	71
46	810	LEE	5877	236291	908936	1443	8269	56
46	830	LEFLORE	9739	281102	1400323	1135	11697	156
46	850	LINCOLN	3589	283502	421488	1443	3822	70
46	870	LOWNDES	3544	228650	622819	1460	5308	114
46	890	MADISON	6478	299280	903691	2475	8180	129
46	910	MARION	2603	171506	238395	938	2776	17
46	930	MARSHALL	4794	333835	474212	1698	6313	50
46	950	MONROE	5729	342137	1112006	1889	8777	224
46	970	MONTGOMERY	2231	170292	324108	804	3167	41
46	990	NESHOBA	4630	245680	734591	988	4902	65
46	1010	NEWTON	3793	268742	599600	1430	4372	41
46	1030	NOXUBEE	4647	246749	549173	2666	5798	67
46	1050	OKTIBBEHA	2827	200220	410885	1585	3629	36
46	1070	PANOLA	5724	308597	627535	2374	6694	90
46	1090	PEARL RIVER	1239	77040	292252	840	994	57
46	1110	PERRY	997	103629	161328	498	819	27
46	1130	PIKE	3062	198671	388995	1443	3069	32
46	1150	PONTOTOC	4381	256425	685030	1858	6335	65
46	1170	PRENTISS	3713	213989	539612	1107	5453	34
46	1190	QUITMAN	5717	172400	512820	411	6049	65
46	1210	RANKIN	3256	251748	405899	1501	3574	58
46	1230	SCOTT	2982	187955	369999	1220	3572	23
46	1250	SHARKEY	3228	103831	511881	544	3404	115
46	1270	SIMPSON	3278	190441	377087	938	3654	19
46	1290	SMITH	3105	199749	431974	736	3746	23
46	1310	STONE	600	47721	80843	418	355	19
46	1330	SUNFLOWER	14694	383899	2043581	1251	15028	174
46	1350	TALLAHATCHIE	7298	276041	767093	1145	8196	123
46	1370	TATE	4098	191663	381404	1840	4994	39
46	1390	TIPPAH	3554	241172	503999	1209	5885	108
46	1410	TISHOMINGO	2534	177664	255537	583	3294	41
46	1430	TUNICA	5408	173214	519921	372	6049	104
46	1450	UNION	3724	210870	545370	1431	5795	45
46	1470	WALTHALL	2751	174095	388848	904	2970	24
46	1490	WARREN	2119	174295	296190	1466	2281	50
46	1510	WASHINGTON	8965	291842	1309273	1415	9231	285
46	1530	WAYNE	1837	181541	250358	796	1840	23
46	1550	WEBSTER	2183	189495	367296	877	2953	82
46	1570	WILKINSON	2040	198084	202863	2423	2283	11
46	1590	WINSTON	3413	240149	496924	1262	3924	53
46	1610	YALOBUSHA	2727	223660	355160	1439	3754	52
46	1630	YAZOO	7166	350824	860022	2350	8552	144
47	0	NORTH CAROLINA	279708	18055103	42211827	86716	294308	11426
47	10	ALAMANCE	2620	220290	552310	1962	2584	235
47	30	ALEXANDER	1690	134043	251781	544	1449	67
47	50	ALLEGHANY	1384	128988	237266	1499	239	20
47	70	ANSON	3172	247200	364787	542	4227	148
47	90	ASHE	3660	244419	383656	2834	340	25
47	110	AVERY	1410	87526	115208	871	208	16
47	130	BEAUFORT	3425	189017	523853	1131	3501	140
47	150	BERTIE	3474	243545	487156	872	4978	175
47	170	BLADEN	2686	208550	272317	294	2474	64
47	190	BRUNSWICK	1519	132036	158032	252	1209	36
47	210	BUNCOMBE	3895	230761	628183	1731	1642	112
47	230	BURKE	2136	156488	276226	816	1402	78
47	250	CABARRUS	2370	189412	654398	1354	3226	298
47	270	CALDWELL	2062	163327	227750	875	1099	76
47	290	CAMDEN	721	53679	185070	588	991	14
47	310	CARTERET	840	53618	123607	365	659	30
47	330	CASWELL	2934	227588	370206	1026	3184	128
47	350	CATAWBA	3102	204813	582885	1234	2783	200
47	370	CHATHAM	3191	310377	462603	1279	3584	183
47	390	CHEROKEE	1958	154406	144957	558	1405	7
47	410	CHOWAN	1102	70693	205880	369	1497	49
47	430	CLAY	898	60525	70161	263	669	14
47	450	CLEVELAND	5181	242902	819336	553	7906	174
47	470	COLUMBUS	4297	250758	497935	405	4298	79
47	490	CRAVEN	2102	127664	280823	574	2238	66
47	510	CUMBERLAND	2840	174972	429998	354	3522	74
47	530	CURRITUCK	763	70235	184740	697	969	45
47	550	DARE	53	2963	4355	46	23	0
47	570	DAVIDSON	3484	266707	636540	2450	2370	424
47	590	DAVIE	1741	138004	328588	1106	1591	156
47	610	DUPLIN	4970	281683	540221	1291	4823	84
47	630	DURHAM	1651	116567	280263	763	1352	70
47	650	EDGECOMBE	4000	237413	737950	438	7539	98
47	670	FORSYTH	3340	204164	902462	1734	2315	394
47	690	FRANKLIN	4205	230366	590299	1372	4655	73
47	710	GASTON	2555	161029	609671	491	3070	217
47	730	GATES	1400	109195	198683	732	1685	77
47	750	GRAHAM	692	48299	31280	330	279	1
47	770	GRANVILLE	3668	275273	652530	1965	4089	107
47	790	GREENE	3260	130456	416259	283	4301	53
47	810	GUILFORD	3864	300677	1030010	2234	3491	533
47	830	HALIFAX	4559	310693	786759	1180	7529	129
47	850	HARNETT	3939	204596	564533	454	4679	80
47	870	HAYWOOD	2125	160305	315528	1752	751	46
47	890	HENDERSON	1983	120226	264045	949	766	78
47	910	HERTFORD	2117	148400	289554	724	2789	80
47	930	HOKE	1885	112118	281766	248	2789	39
47	950	HYDE	1023	63970	166528	789	1129	60
47	970	IREDELL	3966	302220	757860	1487	4472	368
47	990	JACKSON	2117	132029	139954	1000	714	11
47	1010	JOHNSTON	7512	372251	1193070	690	9935	173
47	1030	JONES	1535	113123	183220	330	1786	18
47	1050	LEE	1621	107194	239819	257	1916	32
47	1070	LENOIR	3765	181403	570299	574	4355	78
47	1090	LINCOLN	2607	152740	544157	592	3478	236
47	1110	MCDOWELL	1268	111683	143195	369	979	37
47	1130	MACON	1847	130415	152337	730	1108	33
47	1150	MADISON	3267	203652	180521	1458	1632	15
47	1170	MARTIN	2651	170077	385570	222	4033	145
47	1190	MECKLENBURG	3773	246031	795189	787	4907	353
47	1210	MITCHELL	1887	91266	123589	791	637	2
47	1230	MONTGOMERY	1474	145981	247722	283	1852	107
47	1250	MOORE	2062	216784	309363	465	2265	120
47	1270	NASH	5820	237914	743381	584	7848	89
47	1290	NEW HANOVER	282	15259	147722	79	246	57
47	1310	NORTHAMPTON	3870	201230	524533	999	5272	133
47	1330	ONSLOW	2394	178002	296275	505	2214	42
47	1350	ORANGE	1870	189886	352282	1218	1991	143
